subject;Age;Gender;task_order;training_performance;experimental_condition;stimulus_identity;Outcome_1_Pos_Neg;Outcome_1_Good_Bad;Outcome_1_Pleasant_Unpleasant;Outcome_1_Like_Dislike;Target_1_Pos_Neg;Target_1_Good_Bad;Target_1_Pleasant_Unpleasant;Target_1_Like_Dislike;Outcome_2_Pos_Neg;Outcome_2_Good_Bad;Outcome_2_Pleasant_Unpleasant;Outcome_2_Like_Dislike;Target_2_Pos_Neg;Target_2_Good_Bad;Target_2_Pleasant_Unpleasant;Target_2_Like_Dislike;Mean_Outcome_1;Mean_Outcome_2;Mean_Target_1;Mean_Target_2;OEC_Effect;IR_Effect;Transformed_OEC_Effect;Transformed_IR_Effect;Intentions_1_3_response;Intentions_2_4_response;stim_1_confidence;stim_2_confidence;stim_3_confidence;stim_4_confidence;Demand_response;Demand_recoded;reactance_question_1;reactance_question_2;believability_question_1;believability_question_2;IAT_D2;IAT_order;Reverse_Scored_IAT_D2;Transformed_IAT_D2
109;26;F;Explicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 2; 0; 0; 4; 5; 3; 5; 0; 0; 0;-1; 5; 5; 3; 5; 0,50;-0,25; 4,25; 4,50;  0,75; -0,25; 0,75;-0,25;I would try neither Brand;I would try Brand 4; 0; 5; 0; 5;What I thought the experimenter wanted me to say;Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;yes;5=I moderately believed it;-0,0036028204;Learning_Consistent_First;-0,0036028204;-0,0036028204
110;37;M;Explicits First;Fail;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try Brands 1 and 3;I would try Brands 2 and 4; 0; 0; 0; 0;I don't know why I evaluated the items as I did;Not Demand Compliant;no;NA;no;NA; 0,3983377526;Learning_Inconsistent_First;-0,3983377526;-0,3983377526
113;25;F;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-3;-3;-3;-3;-3;-3;-4;-3; 4; 3; 4; 4; 3; 3; 3; 3;-3,00; 3,75;-3,25; 3,00; -6,75; -6,25; 6,75; 6,25;I would try Brand 3;I would try Brand 4; 4; 4; 4; 4;What I learned during the experiment;Not Demand Compliant;yes;7;yes;7; 0,2033765238;Learning_Consistent_First; 0,2033765238;-0,2033765238
114;28;F;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 0; 0; 0; 0; 0,00; 1,00; 0,00; 0,00; -1,00;  0,00; 1,00; 0,00;I would try Brands 1 and 3;I would try Brands 2 and 4; 5; 5; 5; 5;What I learned during the experiment;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;no;NA; 0,1098248229;Learning_Inconsistent_First;-0,1098248229; 0,1098248229
115;38;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try Brands 1 and 3;I would try Brands 2 and 4; 3; 3; 3; 3;What I learned during the experiment;Not Demand Compliant;no;NA;no;NA; 0,3302164643;Learning_Consistent_First; 0,3302164643;-0,3302164643
118;21;M;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-3;-3;-3;-2;-3;-3;-3;-3; 4; 4; 3; 4; 3; 3; 3; 3;-2,75; 3,75;-3,00; 3,00; -6,50; -6,00; 6,50; 6,00;I would try Brand 3;I would try Brand 4; 3; 3; 3; 3;What I learned during the experiment;Not Demand Compliant;yes;3;no;NA; 0,6912665005;Learning_Inconsistent_First;-0,6912665005; 0,6912665005
119;32;F;Implicits First;Fail;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 1; 2; 3; 1; 2; 0; 2; 0; 2; 2; 2; 3; 2; 3; 2; 2; 1,75; 2,25; 1,00; 2,25; -0,50; -1,25; 0,50; 1,25;I would try Brand 3;I would try Brand 4; 0; 0;-1; 0;What I learned during the experiment;Not Demand Compliant;yes;3;no;NA;-0,2488993227;Learning_Consistent_First;-0,2488993227; 0,2488993227
122;37;F;Explicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try Brands 1 and 3;I would try Brand 4; 2; 0; 2; 2;I don't know why I evaluated the items as I did;Not Demand Compliant;no;NA;yes;8; 0,5609573224;Learning_Inconsistent_First;-0,5609573224; 0,5609573224
123;21;F;Implicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 2;-2;-2;-2; 0; 0; 0; 1; 2; 2; 2; 2; 1; 1; 1; 1;-1,00; 2,00; 0,25; 1,00; -3,00; -0,75; 3,00; 0,75;I would try Brands 1 and 3;I would try Brand 2; 0;-1; 1; 1;What I learned during the experiment;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;yes;2; 0,4717223223;Learning_Consistent_First; 0,4717223223;-0,4717223223
124;33;M;Implicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try Brand 3;I would try Brand 4; 0; 0; 0; 0;What I learned during the experiment;Not Demand Compliant;no;NA;no;NA; 0,6693570885;Learning_Inconsistent_First;-0,6693570885; 0,6693570885
125;35;F;Explicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 1; 0; 1; 1; 1; 1; 1; 1;-1;-1;-1;-1; 0;-1;-1; 0; 0,75;-1,00; 1,00;-0,50;  1,75;  1,50;-1,75;-1,50;I would try Brand 3;I would try Brand 2;-3;-1;-2;-2;What I learned during the experiment;Not Demand Compliant;yes;2;no;NA; 0,5342024367;Learning_Consistent_First; 0,5342024367;-0,5342024367
128;29;F;Implicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-5;-5;-5;-5;-5;-5; 5;-5; 5; 5; 5; 5; 5; 5; 5; 5;-5,00; 5,00;-2,50; 5,00;-10,00; -7,50;10,00; 7,50;I would try Brand 3;I would try Brand 4; 3; 3; 4; 3;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;yes;9=I very strongly believed it; 0,2651594917;Learning_Inconsistent_First;-0,2651594917; 0,2651594917
129;21;M;Explicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 3; 3; 3; 3; 0; 0; 0; 0;-3;-3;-3;-3;-1;-1;-1;-1; 3,00;-3,00; 0,00;-1,00;  6,00;  1,00; 6,00; 1,00;I would try Brand 1;I would try Brands 2 and 4; 5; 5; 5; 5;What I learned during the experiment;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;no;NA; 0,7585318110;Learning_Consistent_First; 0,7585318110; 0,7585318110
131;20;F;Implicits First;Fail;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 4; 4; 2; 2; 4; 4; 5; 4;-2;-2;-2;-2;-5;-5;-5;-5; 3,00;-2,00; 4,25;-5,00;  5,00;  9,25; 5,00; 9,25;I would try Brands 1 and 3;I would try Brand 2; 5; 5; 5; 5;What I learned during the experiment;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;no;NA; 0,6753507636;Learning_Consistent_First; 0,6753507636; 0,6753507636
132;24;M;Implicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 5; 5; 5; 5; 4; 5; 0; 4; 2; 4; 3; 2; 4; 5; 0; 0; 5,00; 2,75; 3,25; 2,25;  2,25;  1,00; 2,25; 1,00;I would try Brand 1;I would try Brands 2 and 4; 5; 3; 3; 3;What I thought the experimenter wanted me to say;Demand Compliant;no;NA;yes;7; 0,4751684645;Learning_Inconsistent_First;-0,4751684645;-0,4751684645
133;35;F;Explicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 0; 0; 4; 3; 4; 4; 0; 0; 1; 0; 3; 0; 1; 2; 0,00; 0,25; 3,75; 1,50; -0,25;  2,25;-0,25; 2,25;I would try Brand 1;I would try Brand 2; 0; 4; 0; 2;What I learned during the experiment;Not Demand Compliant;no;NA;yes;5=I moderately believed it; 0,1633522417;Learning_Consistent_First; 0,1633522417; 0,1633522417
137;20;M;Explicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 0; 0; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 1,00; 0,00;  0,00;  1,00; 0,00; 1,00;I would try Brands 1 and 3;I would try Brands 2 and 4; 0; 3; 0; 1;What I learned during the experiment;Not Demand Compliant;yes;4;no;NA; 0,5356707720;Learning_Consistent_First; 0,5356707720; 0,5356707720
140;39;M;Implicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try Brands 1 and 3;I would try Brands 2 and 4; 5; 5; 5; 5;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;no;NA; 0,3047685351;Learning_Inconsistent_First;-0,3047685351;-0,3047685351
141;23;M;Explicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad;-3;-5;-5;-5; 2; 2; 0; 1; 2; 2; 1; 1; 0; 0; 0; 0;-4,50; 1,50; 1,25; 0,00; -6,00;  1,25;-6,00; 1,25;I would try Brand 3;I would try Brand 2; 1; 1; 1; 1;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;no;NA; 0,8113861147;Learning_Consistent_First; 0,8113861147; 0,8113861147
143;27;M;Implicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad;-1;-1;-1;-1; 1; 1; 1; 1; 2; 1; 1; 1; 0; 0; 0; 0;-1,00; 1,25; 1,00; 0,00; -2,25;  1,00;-2,25; 1,00;I would try Brands 1 and 3;I would try Brands 2 and 4; 1; 1; 1; 1;What I learned during the experiment;Not Demand Compliant;yes;3;no;NA; 0,2899349429;Learning_Consistent_First; 0,2899349429; 0,2899349429
144;23;F;Implicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 3; 1; 3; 2;-2;-2;-1;-1;-1;-2;-2;-2;-2;-2;-2;-2; 2,25;-1,75;-1,50;-2,00;  4,00;  0,50; 4,00; 0,50;I would try Brand 1;I would try Brand 2; 3; 3; 3; 3;I don't know why I evaluated the items as I did;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;no;NA; 0,0009939658;Learning_Inconsistent_First;-0,0009939658;-0,0009939658
145;32;M;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-5;-5;-5;-5;-4;-4;-5;-5; 3; 2; 3; 3; 2; 2; 2; 2;-5,00; 2,75;-4,50; 2,00; -7,75; -6,50; 7,75; 6,50;I would try Brand 3;I would try Brand 4; 5; 5; 3; 3;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;yes;5=I moderately believed it;-0,8378517670;Learning_Consistent_First;-0,8378517670; 0,8378517670
146;22;F;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try neither Brand;I would try neither Brand;-5;-5;-5;-5;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;no;NA;no;NA; 0,1395921909;Learning_Inconsistent_First;-0,1395921909; 0,1395921909
147;23;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 5; 5; 5; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5,00; 0,00; 0,00; 0,00;  5,00;  0,00;-5,00; 0,00;I would try neither Brand;I would try neither Brand; 5; 5; 4; 5;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;no;NA; 0,3328740059;Learning_Consistent_First; 0,3328740059;-0,3328740059
148;28;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-3;-3;-3;-3;-4;-4;-4;-4; 3; 3; 3; 3; 4; 4; 4; 4;-3,00; 3,00;-4,00; 4,00; -6,00; -8,00; 6,00; 8,00;I would try Brand 3;I would try Brand 4; 1; 2; 1; 2;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;no;NA; 0,5434982864;Learning_Inconsistent_First;-0,5434982864; 0,5434982864
149;26;F;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try neither Brand;I would try neither Brand; 2; 2; 2; 2;I don't know why I evaluated the items as I did;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;no;NA;-0,2426239872;Learning_Consistent_First;-0,2426239872; 0,2426239872
150;28;F;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-5;-5;-5;-5; 0; 0; 0; 0; 5; 5; 5; 5; 0; 0; 0; 0;-5,00; 5,00; 0,00; 0,00;-10,00;  0,00;10,00; 0,00;I would try Brand 3;I don't know; 5; 5; 5; 5;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;yes;9=I very strongly believed it; 0,1018112704;Learning_Inconsistent_First;-0,1018112704; 0,1018112704
151;37;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I don't know;I don't know; 0; 0; 0; 0;I don't know why I evaluated the items as I did;Not Demand Compliant;no;NA;yes;6;-0,0687912796;Learning_Consistent_First;-0,0687912796; 0,0687912796
152;20;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 2; 3; 3; 2;-3;-2;-3;-3;-2;-2;-3;-3; 3; 3; 3; 2; 2,50;-2,50;-2,75; 2,75;  5,00; -5,50;-5,00; 5,50;I would try Brand 1;I would try Brand 4; 4; 4; 4; 4;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;yes;6; 0,2292045289;Learning_Inconsistent_First;-0,2292045289; 0,2292045289
153;25;M;Explicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-4;-3;-4;-3;-2;-5;-4;-4; 5; 4; 3; 4; 4; 5; 3; 3;-3,50; 4,00;-3,75; 3,75; -7,50; -7,50; 7,50; 7,50;I would try Brand 3;I would try Brand 4; 5; 5; 5; 5;What I learned during the experiment;Not Demand Compliant;no;NA;yes;5=I moderately believed it;-0,4992232924;Learning_Consistent_First;-0,4992232924; 0,4992232924
157;35;M;Explicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try Brand 3;I would try Brand 2; 1; 1; 1; 0;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;no;NA;no;NA; 0,3698826959;Learning_Consistent_First; 0,3698826959;-0,3698826959
159;25;F;Implicits First;Pass;EX;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good; 3; 3; 3; 3; 3; 3; 3; 3;-5;-5;-5;-5; 5; 5; 5; 5; 3,00;-5,00; 3,00; 5,00;  8,00; -2,00;-8,00; 2,00;I would try Brand 1;I would try Brand 4; 5; 3; 5; 5;What I learned during the experiment;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;yes;9=I very strongly believed it; 0,0325642164;Learning_Consistent_First; 0,0325642164;-0,0325642164
161;37;M;Explicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 2; 2; 2; 2; 2; 2; 2; 2;-2;-2;-2;-2;-2;-2;-2;-2; 2,00;-2,00; 2,00;-2,00;  4,00;  4,00; 4,00; 4,00;I would try Brand 1;I would try Brand 2; 2; 2; 2; 2;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;no;NA; 1,1240017041;Learning_Consistent_First; 1,1240017041; 1,1240017041
162;26;F;Explicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 2; 0; 0; 0; 0; 0; 0; 3; 3; 3; 2; 0; 1; 0; 0; 0,50; 2,75; 0,00; 0,25; -2,25; -0,25;-2,25;-0,25;I would try Brand 3;I would try Brand 4; 0; 1;-1; 0;What I learned during the experiment;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;yes;4; 0,1154135610;Learning_Inconsistent_First;-0,1154135610;-0,1154135610
163;24;M;Implicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 5; 5; 5; 5; 0; 0; 0; 0;-5;-5;-5;-5; 2; 1; 1; 2; 5,00;-5,00; 0,00; 1,50; 10,00; -1,50;10,00;-1,50;I would try Brand 1;I would try neither Brand; 5; 0; 5; 0;What I learned during the experiment;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;no;NA;-0,0415658874;Learning_Consistent_First;-0,0415658874;-0,0415658874
164;21;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 2; 3; 3; 4; 4; 4; 3; 4; 2; 2; 3; 1; 4; 3; 3; 2; 3,00; 2,00; 3,75; 3,00;  1,00;  0,75; 1,00; 0,75;I would try Brands 1 and 3;I would try Brands 2 and 4; 4; 4; 4; 4;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;yes;6;no;NA; 0,5570856566;Learning_Inconsistent_First;-0,5570856566;-0,5570856566
167;24;M;Implicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I don't know;I don't know; 0; 0; 0; 0;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;yes;8;yes;6; 0,8847381563;Learning_Consistent_First; 0,8847381563; 0,8847381563
168;18;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 0; 0; 0; 0; 0; 0;-2;-3;-3;-3; 0; 0; 0; 0; 0,00;-2,75; 0,00; 0,00;  2,75;  0,00; 2,75; 0,00;I would try neither Brand;I would try neither Brand; 0; 2; 2; 2;What I learned during the experiment;Not Demand Compliant;yes;3;no;NA;-0,1674392919;Learning_Inconsistent_First; 0,1674392919; 0,1674392919
170;39;F;Explicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 3; 3; 3; 3; 0; 0; 0; 0;-3;-3;-3;-3; 0; 0; 0; 0; 3,00;-3,00; 0,00; 0,00;  6,00;  0,00; 6,00; 0,00;I would try Brands 1 and 3;I would try Brand 4; 5; 5; 5; 5;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;yes;7;no;NA;-0,2784458842;Learning_Inconsistent_First; 0,2784458842; 0,2784458842
172;26;M;Implicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 1; 0; 2; 2; 2; 2; 0; 0; 0; 0;-2;-1;-1;-1; 0,25; 0,00; 2,00;-1,25;  0,25;  3,25; 0,25; 3,25;I would try Brand 1;I would try Brands 2 and 4; 1; 2; 1; 2;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;yes;4;no;NA; 0,0473685219;Learning_Inconsistent_First;-0,0473685219;-0,0473685219
173;22;M;Explicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00; 0,00; 0,00; 0,00;  0,00;  0,00; 0,00; 0,00;I would try neither Brand;I would try Brands 2 and 4; 4; 4; 4; 4;I based my ratings on some some factor that was not what I learned or what the experimenter wanted me to do;Not Demand Compliant;yes;7;no;NA; 0,3684035228;Learning_Consistent_First; 0,3684035228; 0,3684035228
174;29;No Gender Info Provided;Explicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 5; 4; 5; 5; 4; 5; 4; 5;-5;-5;-5;-5;-5;-4;-5;-4; 4,75;-5,00; 4,50;-4,50;  9,75;  9,00; 9,75; 9,00;I would try Brand 1;I would try Brand 4; 4; 5; 5; 5;What I learned during the experiment;Not Demand Compliant;yes;2;no;NA;-0,4621205229;Learning_Inconsistent_First; 0,4621205229; 0,4621205229
175;28;F;Implicits First;Pass;EX;Outcome_1_Target_1_Good_Outcome_2_Target_2_Bad; 4; 4; 4; 4; 4; 4; 4; 4;-4;-4;-4;-4;-4;-4;-4;-3; 4,00;-4,00; 4,00;-3,75;  8,00;  7,75; 8,00; 7,75;I would try Brand 1;I would try Brand 2; 4; 5; 4; 5;What I learned during the experiment;Not Demand Compliant;yes;2;yes;9=I very strongly believed it; 0,2422882753;Learning_Consistent_First; 0,2422882753; 0,2422882753
177;23;M;Explicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-1;-1;-1;-1; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1;-1,00; 1,00; 0,00; 1,00; -2,00; -1,00; 2,00; 1,00;I would try Brand 3;I would try Brand 4; 0; 2; 0; 3;What I learned during the experiment;Not Demand Compliant;yes;5=I slightly resisted your attempts to influence how I felt;yes;7;-0,3182710551;Learning_Consistent_First;-0,3182710551; 0,3182710551
179;39;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1; 1; 1; 1; 1; 1; 1;-1,00; 0,00;-1,00; 1,00; -1,00; -2,00; 1,00; 2,00;I would try Brand 3;I would try Brand 4; 1; 1; 1; 1;I don't know why I evaluated the items as I did;Not Demand Compliant;yes;1=I did not resist your attempts to influence how I felt at all;yes;5=I moderately believed it; 0,4460021822;Learning_Consistent_First; 0,4460021822;-0,4460021822
184;24;F;Implicits First;Pass;AQ;Outcome_1_Target_1_Bad_Outcome_2_Target_2_Good;-2;-2;-2;-2; 0; 0; 0; 0; 2; 2; 2; 2; 2; 2; 2; 2;-2,00; 2,00; 0,00; 2,00; -4,00; -2,00; 4,00; 2,00;I would try Brand 3;I would try Brands 2 and 4; 2; 5; 2; 0;What I learned during the experiment;Not Demand Compliant;yes;3;no;NA; 0,5818412961;Learning_Inconsistent_First;-0,5818412961; 0,5818412961
